NIR_mean,NDVI_mean,GNDVI_std,Temp_std,Green_contrast,Green_correlation,RedEdge_contrast,Thermal_contrast,Thermal_correlation,Canopy_Volume,Canopy_COV,Canopy_LAI,Canopy_HP,Canopy_S,Canopy_K
-0.02801118645187131,-0.013320195063529956,-4.875588971389605,-0.052454419443353176,0.004543073763918104,-0.004956346375823668,0.005391912736094448,-0.09226979477807606,-0.04915763386695934,0.03164864070882078,-0.4794802181832992,-0.5926292655223607,-1.5751465741313493,0.007205708675778752,-0.6349935817430447
-0.035129842479788224,-0.0059028097150242344,-4.842166371826538,-0.0142438373445976,0.00728334909512272,0.00042030773328122055,0.006865056301686982,-0.019105545254298462,-0.030003678646383064,0.05426075223923387,-0.49919869965130337,-0.6445805697196721,-1.5720418961535032,0.013651061879707972,-0.6068814599720689
-0.030246014488811736,-0.017564660897546498,-4.825285289073402,0.010175024436339226,0.006465587215122368,-0.15933955294039118,-0.0007225863025126137,-0.07183792268127118,-0.030780664252987894,0.07433782663329719,-0.501672844671432,-0.6014606489550496,-1.5904630735758918,0.008821715615149342,-0.6541556379592548
-0.0430346536713285,0.051370943836916275,-3.6203145788081614,-0.030180760713513877,-0.02057973455895894,-0.0022011833954060853,-0.11838241889366855,0.025421027433682873,-0.08369381042829645,0.6165617384897178,0.2780848718120852,-0.3315135759331414,-1.6379227117654132,0.4863691011857673,0.598443061243406
-0.015047749665901028,0.026756128985870455,-3.6554186501664327,0.020194853015304087,0.07381414669515532,-0.11228264437483029,0.031566508655533884,-0.06753677897205096,-0.0550544692945038,0.663739882658331,0.19069352843259296,-0.24001735883537842,-1.5993205890959932,0.5014095294427182,0.6018232918643729
-0.04583969845879418,0.03794556916243218,-3.551050257235012,-0.030351575892642105,0.10052540087635589,-0.021788985709049045,0.02340900488737109,-0.09544752711894239,-0.07777946770720554,0.591850501358601,0.15240610306765462,-0.25702895152195215,-1.6038743491254788,0.46524152396477697,0.6299890392691851
-0.01410242018202678,0.03245189357474841,-3.798067656191638,-0.019995676263334285,0.06527214097437424,0.00595639909479866,0.008459063678205888,-0.06660180742046337,-0.07531846016463144,0.6105335355666783,0.18326879403308421,-0.22988599311393937,-1.66155931530176,0.48869543114647523,0.6271897558754741
-0.0624082772268351,0.05441913044522574,-3.3261383152666104,-0.009863590016528215,-0.009876410677705533,-0.1745809434816979,-0.05509480790220092,0.010107059970769045,-0.0890098106781908,0.13244482837242683,0.2576705864049784,-0.40628619599072985,-0.5984847628403901,0.3556118961552178,0.6645491717486904
-0.026644398828906544,0.06651868854775429,-3.505386501364524,-0.004369536012130252,-0.08184331624667346,0.028501725923878903,-0.10277626382065666,0.0027530267839717152,-0.04020461509444631,0.09039262049171061,0.37774260450838054,-0.3361568790969639,-0.6609758470710531,0.41981834852226296,0.6694752030884651
-0.059458937246838546,0.05716939152090479,-3.444915195937555,-0.01027133072205994,-0.0645711663842497,-0.019177922210478978,-0.05348992551358667,0.028453257658155002,-0.08424361595421712,0.0912549244129403,0.3020601210842006,-0.35917369783332764,-0.6211033451416403,0.3894126479087453,0.7041910969281353
